sample,logged_at,pm10,pm25
2368,2023-10-29 12:27:54,8.31,4.8
2369,2023-10-29 12:30:24,7.78,4.14
2370,2023-10-29 12:32:53,8.74,4.27
2371,2023-10-29 12:35:19,8.02,4.32
2372,2023-10-29 12:40:20,10.36,4.54
2373,2023-10-29 12:42:57,8.82,4.46
2374,2023-10-29 12:45:23,8.12,4.61
2375,2023-10-29 12:47:56,7.49,4.56
2376,2023-10-29 12:50:26,7.22,3.79
2377,2023-10-29 12:52:53,7.08,3.82
2378,2023-10-29 12:55:19,6.76,4.03
2379,2023-10-29 12:57:47,7.26,4.03
2380,2023-10-29 13:00:15,7.72,4.05
2381,2023-10-29 13:05:09,7.76,4.2
2382,2023-10-29 13:07:35,7.65,4.18
2383,2023-10-29 13:10:02,8.0,4.18
2384,2023-10-29 13:12:35,7.69,4.12
2385,2023-10-29 13:15:14,10.25,4.49
2386,2023-10-29 13:17:50,11.5,4.64
2387,2023-10-29 13:23:07,8.2,4.0
2388,2023-10-29 13:25:33,7.94,4.28
2389,2023-10-29 13:27:59,7.9,4.43
2390,2023-10-29 13:30:26,7.41,4.42
2391,2023-10-29 13:35:31,5.2,3.58
2392,2023-10-29 13:37:59,6.08,3.89
2393,2023-10-29 13:42:54,8.1,4.0
2394,2023-10-29 13:50:32,7.2,4.53
2395,2023-10-29 13:55:28,8.02,4.27
2396,2023-10-29 13:57:54,8.16,4.28
2397,2023-10-29 14:00:20,6.98,4.2
2398,2023-10-29 14:02:47,6.69,4.25
2399,2023-10-29 14:05:14,8.19,4.22
2400,2023-10-29 14:07:40,7.39,3.82
2401,2023-10-29 14:10:07,6.0,3.4
2402,2023-10-29 14:12:33,6.08,3.51
2403,2023-10-29 14:17:26,7.62,3.48
2404,2023-10-29 14:19:52,8.16,3.62
2405,2023-10-29 14:22:18,5.75,3.51
2406,2023-10-29 14:24:48,5.86,3.94
2407,2023-10-29 14:27:14,5.62,3.84
2408,2023-10-29 14:29:40,5.52,3.73
2409,2023-10-29 14:32:16,5.94,3.76
2410,2023-10-29 14:34:44,6.44,3.32
2411,2023-10-29 14:37:18,6.27,3.25
2412,2023-10-29 14:42:11,8.88,3.65
2413,2023-10-29 14:44:37,7.86,3.72
2414,2023-10-29 14:47:03,8.27,4.46
2415,2023-10-29 14:49:31,8.93,4.53
2416,2023-10-29 14:51:59,7.79,4.34
2417,2023-10-29 14:54:27,7.49,4.52
2418,2023-10-29 14:56:58,8.91,4.61
2419,2023-10-29 14:59:27,9.21,4.4
2420,2023-10-29 15:01:58,9.3,4.4
2421,2023-10-29 15:04:25,9.72,4.96
2422,2023-10-29 15:06:52,9.59,4.69
2423,2023-10-29 15:09:27,9.64,4.62
2424,2023-10-29 15:11:53,9.3,5.0
2425,2023-10-29 15:14:20,11.01,5.32
2426,2023-10-29 15:16:52,11.31,5.69
2427,2023-10-29 15:19:18,10.83,5.84
2428,2023-10-29 15:21:44,10.68,6.2
2429,2023-10-29 15:24:10,11.83,6.55
2430,2023-10-29 15:29:03,12.92,6.52
2431,2023-10-29 15:31:28,11.25,6.69
2432,2023-10-29 15:33:54,9.84,6.5
2433,2023-10-29 15:36:20,10.85,6.58
2434,2023-10-29 15:38:47,12.08,6.7
2435,2023-10-29 15:41:13,14.08,6.53
2436,2023-10-29 15:43:39,14.55,6.29
2437,2023-10-29 15:46:05,11.17,6.36
2438,2023-10-29 15:48:31,12.07,6.58
2439,2023-10-29 15:51:07,13.01,6.76
2440,2023-10-29 15:53:33,12.6,6.65
2441,2023-10-29 15:56:09,12.54,6.69
2442,2023-10-29 15:58:37,13.85,6.79
2443,2023-10-29 16:03:29,13.13,6.54
2444,2023-10-29 16:05:55,13.66,7.03
2445,2023-10-29 16:08:22,13.97,7.28
2446,2023-10-29 16:10:51,13.85,7.66
2447,2023-10-29 16:13:17,12.76,7.7
2448,2023-10-29 16:15:43,14.08,7.69
2449,2023-10-29 16:18:09,14.07,7.29
2450,2023-10-29 16:20:35,14.19,7.42
2451,2023-10-29 16:23:01,14.5,7.79
2452,2023-10-29 16:25:27,12.35,7.49
2453,2023-10-29 16:27:52,14.79,7.74
2454,2023-10-29 16:30:18,15.36,7.93
2455,2023-10-29 16:32:44,13.31,7.57
2456,2023-10-29 16:35:10,13.87,7.68
2457,2023-10-29 16:37:37,14.95,8.09
2458,2023-10-29 16:40:04,14.82,8.02
2459,2023-10-29 16:42:30,14.46,7.86
2460,2023-10-29 16:44:57,13.74,8.18
2461,2023-10-29 16:47:23,17.2,8.68
2462,2023-10-29 16:49:49,19.3,8.72
2463,2023-10-29 16:52:15,17.16,8.58
2464,2023-10-29 16:57:06,15.09,8.48
2465,2023-10-29 16:59:34,15.48,8.82
2466,2023-10-29 17:02:00,19.5,9.0
2467,2023-10-29 17:04:26,17.94,8.96
2468,2023-10-29 17:06:52,18.92,10.06
2469,2023-10-29 17:09:21,19.85,10.39
2470,2023-10-29 17:11:47,17.58,9.72
2471,2023-10-29 17:14:18,16.3,9.32
2472,2023-10-29 17:16:44,16.26,9.31
2473,2023-10-29 17:19:10,17.92,9.41
2474,2023-10-29 17:21:36,18.28,9.34
2475,2023-10-29 17:24:02,19.08,9.5
2476,2023-10-29 17:26:29,17.81,9.31
2477,2023-10-29 17:28:56,16.81,9.15
2478,2023-10-29 17:31:22,16.94,9.14
2479,2023-10-29 17:33:48,16.02,9.25
2480,2023-10-29 17:36:14,15.85,9.48
2481,2023-10-29 17:38:40,18.15,9.59
2482,2023-10-29 17:41:10,18.74,9.65
2483,2023-10-29 17:43:36,17.06,9.88
2484,2023-10-29 17:46:03,18.02,9.45
2485,2023-10-29 17:48:33,19.56,9.74
2486,2023-10-29 17:50:59,19.5,10.74
2487,2023-10-29 17:53:26,19.51,10.73
2488,2023-10-29 17:55:52,20.04,10.77
2489,2023-10-29 17:58:17,19.98,10.55
2490,2023-10-29 18:00:44,20.97,10.6
2491,2023-10-29 18:03:13,20.28,10.46
2492,2023-10-29 18:05:41,19.2,10.46
2493,2023-10-29 18:08:08,20.52,11.04
2494,2023-10-29 18:10:34,20.56,11.02
2495,2023-10-29 18:13:01,20.92,10.96
2496,2023-10-29 18:15:27,21.1,11.19
2497,2023-10-29 18:17:53,20.22,11.12
2498,2023-10-29 18:20:19,22.36,11.5
2499,2023-10-29 18:22:44,23.49,11.65
2500,2023-10-29 18:25:10,22.62,11.21
2501,2023-10-29 18:27:36,26.46,12.12
2502,2023-10-29 18:30:02,30.31,12.93
2503,2023-10-29 18:32:28,29.72,13.68
2504,2023-10-29 18:34:53,27.5,14.29
2505,2023-10-29 18:37:19,28.71,14.77
2506,2023-10-29 18:39:45,32.9,16.62
2507,2023-10-29 18:42:11,37.24,17.22
2508,2023-10-29 18:44:37,37.56,17.22
2509,2023-10-29 18:47:03,35.4,18.27
2510,2023-10-29 18:49:29,35.76,19.21
2511,2023-10-29 18:51:56,35.86,18.58
2512,2023-10-29 18:54:25,33.18,17.45
2513,2023-10-29 18:56:56,30.36,16.2
2514,2023-10-29 18:59:22,30.34,15.71
2515,2023-10-29 19:01:49,33.36,15.14
2516,2023-10-29 19:04:18,36.44,15.62
2517,2023-10-29 19:06:43,34.02,16.19
2518,2023-10-29 19:09:09,33.82,16.56
2519,2023-10-29 19:11:35,34.58,16.38
2520,2023-10-29 19:14:01,37.76,17.76
2521,2023-10-29 19:16:28,35.51,17.73
2522,2023-10-29 19:18:54,31.38,17.08
2523,2023-10-29 19:21:20,33.35,18.06
2524,2023-10-29 19:23:46,39.22,20.05
2525,2023-10-29 19:26:16,40.88,20.04
2526,2023-10-29 19:28:46,38.45,20.3
2527,2023-10-29 19:33:41,48.5,21.48
2528,2023-10-29 19:36:07,46.98,21.38
2529,2023-10-29 19:38:34,42.35,20.71
2530,2023-10-29 19:43:26,40.51,20.63
2531,2023-10-29 19:45:51,43.98,22.33
2532,2023-10-29 19:48:17,47.2,23.39
2533,2023-10-29 19:53:22,49.04,23.92
2534,2023-10-29 19:55:51,49.65,25.14
2535,2023-10-29 19:58:18,49.36,26.24
2536,2023-10-29 20:00:44,50.38,25.64
2537,2023-10-29 20:03:10,50.79,26.0
2538,2023-10-29 20:05:36,50.65,25.75
2539,2023-10-29 20:08:05,52.56,25.16
2540,2023-10-29 20:10:31,52.73,25.21
2541,2023-10-29 20:12:57,52.96,25.15
2542,2023-10-29 20:15:23,51.98,25.28
2543,2023-10-29 20:17:49,52.04,26.45
2544,2023-10-29 20:20:15,53.85,27.78
2545,2023-10-29 20:22:41,54.41,28.44
2546,2023-10-29 20:25:06,55.98,28.31
2547,2023-10-29 20:27:32,54.2,28.08
2548,2023-10-29 20:30:01,53.34,28.55
2549,2023-10-29 20:32:28,52.76,29.69
2550,2023-10-29 20:34:54,57.58,32.72
2551,2023-10-29 20:37:20,67.41,35.58
2552,2023-10-29 20:39:45,65.19,34.22
2553,2023-10-29 20:42:11,59.94,32.02
2554,2023-10-29 20:44:38,60.12,32.7
2555,2023-10-29 20:47:04,61.52,33.56
2556,2023-10-29 20:49:32,61.62,31.9
2557,2023-10-29 20:51:59,60.9,30.55
2558,2023-10-29 20:54:25,54.39,28.83
2559,2023-10-29 20:56:50,48.86,26.99
2560,2023-10-29 20:59:17,49.38,26.83
2561,2023-10-29 21:01:43,50.78,27.44
2562,2023-10-29 21:04:11,49.61,27.31
2563,2023-10-29 21:06:37,48.48,26.88
2564,2023-10-29 21:09:03,48.96,27.34
2565,2023-10-29 21:11:33,49.7,26.9
2566,2023-10-29 21:13:59,48.54,26.28
2567,2023-10-29 21:16:25,47.54,26.69
2568,2023-10-29 21:21:18,51.28,26.71
2569,2023-10-29 21:23:44,50.98,26.56
2570,2023-10-29 21:26:10,45.83,25.08
2571,2023-10-29 21:28:36,45.39,24.12
2572,2023-10-29 21:31:02,47.64,24.38
2573,2023-10-29 21:33:28,46.96,25.02
2574,2023-10-29 21:35:54,43.62,23.78
2575,2023-10-29 21:38:20,44.12,23.6
2576,2023-10-29 21:40:54,46.72,23.62
2577,2023-10-29 21:43:23,46.25,23.21
2578,2023-10-29 21:45:56,40.95,21.96
2579,2023-10-29 21:48:22,36.1,21.83
2580,2023-10-29 21:51:22,37.22,21.14
2581,2023-10-29 21:53:40,39.83,20.38
2582,2023-10-29 21:56:07,39.15,20.42
2583,2023-10-29 21:58:33,39.03,20.84
2584,2023-10-29 22:01:03,39.82,20.71
2585,2023-10-29 22:03:30,37.96,20.98
2586,2023-10-29 22:05:57,38.3,22.05
2587,2023-10-29 22:08:22,36.5,20.94
2588,2023-10-29 22:10:48,35.44,19.92
2589,2023-10-29 22:13:14,35.43,19.69
2590,2023-10-29 22:15:41,38.62,20.26
2591,2023-10-29 22:18:08,41.3,20.52
2592,2023-10-29 22:20:33,39.76,19.9
2593,2023-10-29 22:23:00,35.42,18.54
2594,2023-10-29 22:25:28,33.9,18.04
2595,2023-10-29 22:27:55,33.65,17.71
2596,2023-10-29 22:30:21,32.46,18.04
2597,2023-10-29 22:32:50,33.58,18.84
2598,2023-10-29 22:35:16,33.83,18.38
2599,2023-10-29 22:37:42,36.03,19.55
2600,2023-10-29 22:40:07,38.88,21.3
2601,2023-10-29 22:45:00,39.53,19.74
2602,2023-10-29 22:47:27,34.79,18.5
2603,2023-10-29 22:49:54,32.39,17.42
2604,2023-10-29 22:52:19,38.65,19.12
2605,2023-10-29 22:54:45,41.56,19.92
2606,2023-10-29 22:57:11,40.06,19.06
2607,2023-10-29 22:59:37,38.34,17.89
2608,2023-10-29 23:02:03,37.96,18.76
2609,2023-10-29 23:04:29,31.66,17.62
2610,2023-10-29 23:06:55,30.69,15.46
2611,2023-10-29 23:09:21,29.66,14.56
2612,2023-10-29 23:11:47,25.5,12.4
2613,2023-10-29 23:14:16,22.64,11.38
2614,2023-10-29 23:16:42,20.82,10.42
2615,2023-10-29 23:19:08,19.83,9.88
2616,2023-10-29 23:21:34,17.35,8.56
2617,2023-10-29 23:24:01,15.8,8.1
2618,2023-10-29 23:26:26,12.86,7.34
2619,2023-10-29 23:31:18,13.95,6.83
2620,2023-10-29 23:33:44,15.98,6.6
2621,2023-10-29 23:36:10,20.16,6.88
2622,2023-10-29 23:38:36,20.15,6.71
2623,2023-10-29 23:41:06,14.45,6.5
2624,2023-10-29 23:43:32,12.16,6.68
2625,2023-10-29 23:46:08,11.32,6.34
2626,2023-10-29 23:48:34,11.78,6.08
2627,2023-10-29 23:51:01,13.1,6.11
2628,2023-10-29 23:53:30,12.56,5.84
2629,2023-10-29 23:55:56,13.12,5.86
2630,2023-10-29 23:58:21,13.72,5.98
2631,2023-10-30 00:00:49,13.56,5.79
2632,2023-10-30 00:03:16,12.71,5.88
2633,2023-10-30 00:05:42,12.98,6.25
2634,2023-10-30 00:08:08,14.16,6.46
2635,2023-10-30 00:10:34,12.74,6.42
2636,2023-10-30 00:15:26,12.41,6.23
2637,2023-10-30 00:17:53,14.38,6.44
2638,2023-10-30 00:20:20,15.1,6.61
2639,2023-10-30 00:25:11,13.57,6.67
2640,2023-10-30 00:27:37,15.3,6.65
2641,2023-10-30 00:30:03,16.1,6.75
2642,2023-10-30 00:34:56,16.03,7.38
2643,2023-10-30 00:37:22,16.61,7.27
2644,2023-10-30 00:39:48,17.31,7.25
2645,2023-10-30 00:42:13,17.24,7.2
2646,2023-10-30 00:44:39,15.84,6.9
2647,2023-10-30 00:47:06,14.2,6.76
2648,2023-10-30 00:49:32,14.58,6.36
2649,2023-10-30 00:51:57,14.1,6.0
2650,2023-10-30 00:54:23,16.55,7.12
2651,2023-10-30 00:59:14,16.73,7.13
2652,2023-10-30 01:01:40,15.49,6.58
2653,2023-10-30 01:04:06,15.38,6.9
2654,2023-10-30 01:06:32,16.54,7.14
2655,2023-10-30 01:11:23,14.96,7.31
2656,2023-10-30 01:13:49,17.76,7.09
2657,2023-10-30 01:16:15,16.15,6.78
2658,2023-10-30 01:18:41,14.46,6.95
2659,2023-10-30 01:23:33,16.41,6.86
2660,2023-10-30 01:25:59,15.88,6.76
2661,2023-10-30 01:28:25,13.42,6.56
2662,2023-10-30 01:33:17,13.04,6.68
2663,2023-10-30 01:35:43,13.24,6.44
2664,2023-10-30 01:38:09,13.33,6.49
2665,2023-10-30 01:40:35,14.57,6.3
2666,2023-10-30 01:43:01,15.02,6.15
2667,2023-10-30 01:45:29,14.59,6.24
2668,2023-10-30 01:47:54,13.93,6.9
2669,2023-10-30 01:50:20,12.92,6.65
2670,2023-10-30 01:52:46,13.34,6.48
2671,2023-10-30 01:55:11,14.25,7.1
2672,2023-10-30 01:57:40,13.95,6.82
2673,2023-10-30 02:00:06,15.53,6.34
2674,2023-10-30 02:02:35,15.08,6.34
2675,2023-10-30 02:05:02,12.96,6.42
2676,2023-10-30 02:07:28,12.66,6.35
2677,2023-10-30 02:09:54,12.42,6.4
2678,2023-10-30 02:12:20,13.95,6.49
2679,2023-10-30 02:14:46,16.3,6.66
2680,2023-10-30 02:17:12,16.05,6.84
2681,2023-10-30 02:19:38,14.06,7.0
2682,2023-10-30 02:22:04,14.4,7.16
2683,2023-10-30 02:24:30,16.02,6.98
2684,2023-10-30 02:26:57,15.88,7.1
2685,2023-10-30 02:29:24,15.59,6.9
2686,2023-10-30 02:31:49,15.52,6.48
2687,2023-10-30 02:34:15,14.59,6.58
2688,2023-10-30 02:36:41,17.02,7.15
2689,2023-10-30 02:39:07,18.06,7.24
2690,2023-10-30 02:41:33,16.68,7.14
2691,2023-10-30 02:43:58,16.22,7.42
2692,2023-10-30 02:46:24,14.25,6.93
2693,2023-10-30 02:48:50,14.08,6.66
2694,2023-10-30 02:51:16,13.88,6.63
2695,2023-10-30 02:53:41,15.04,6.98
2696,2023-10-30 02:56:07,14.7,7.29
2697,2023-10-30 03:00:59,15.18,7.26
2698,2023-10-30 03:03:25,15.58,7.55
2699,2023-10-30 03:05:58,17.0,7.42
2700,2023-10-30 03:08:27,17.68,7.37
2701,2023-10-30 03:10:53,17.58,7.22
2702,2023-10-30 03:13:21,16.26,7.19
2703,2023-10-30 03:15:47,14.28,7.3
2704,2023-10-30 03:18:15,15.72,7.69
2705,2023-10-30 03:23:07,14.0,7.08
2706,2023-10-30 03:25:33,12.79,7.1
2707,2023-10-30 03:27:59,14.1,7.32
2708,2023-10-30 03:30:25,15.36,7.42
2709,2023-10-30 03:32:50,16.08,7.29
2710,2023-10-30 03:35:16,16.37,7.49
2711,2023-10-30 03:37:41,18.56,8.02
2712,2023-10-30 03:40:08,16.3,7.48
2713,2023-10-30 03:42:35,14.42,7.18
2714,2023-10-30 03:47:27,16.02,7.63
2715,2023-10-30 03:49:53,15.58,7.5
2716,2023-10-30 03:52:20,15.24,7.28
2717,2023-10-30 03:54:48,14.15,7.02
2718,2023-10-30 03:57:15,14.96,7.36
2719,2023-10-30 03:59:43,18.52,7.69
2720,2023-10-30 04:02:10,17.26,7.24
2721,2023-10-30 04:04:36,14.62,6.88
2722,2023-10-30 04:07:02,13.48,7.02
2723,2023-10-30 04:09:29,12.02,6.28
2724,2023-10-30 04:11:55,13.98,6.36
2725,2023-10-30 04:14:22,14.37,6.75
2726,2023-10-30 04:16:48,15.02,7.46
2727,2023-10-30 04:19:17,16.32,7.49
2728,2023-10-30 04:21:48,16.27,7.5
2729,2023-10-30 04:24:18,14.26,7.34
2730,2023-10-30 04:26:45,15.9,7.29
2731,2023-10-30 04:29:14,17.79,7.09
2732,2023-10-30 04:31:40,17.44,6.86
2733,2023-10-30 04:34:06,15.98,7.21
2734,2023-10-30 04:36:32,16.37,7.18
2735,2023-10-30 04:38:58,17.91,7.19
2736,2023-10-30 04:41:24,16.46,7.4
2737,2023-10-30 04:43:54,15.19,7.75
2738,2023-10-30 04:46:20,15.76,7.42
2739,2023-10-30 04:48:46,15.8,7.18
2740,2023-10-30 04:51:12,17.41,7.04
2741,2023-10-30 04:53:38,17.26,7.02
2742,2023-10-30 04:56:04,15.85,6.76
2743,2023-10-30 04:58:30,15.98,6.9
2744,2023-10-30 05:00:56,16.85,7.32
2745,2023-10-30 05:03:22,15.89,7.06
2746,2023-10-30 05:05:48,14.4,6.36
2747,2023-10-30 05:08:14,14.64,6.62
2748,2023-10-30 05:10:40,16.29,7.18
2749,2023-10-30 05:13:06,17.59,6.74
2750,2023-10-30 05:15:32,17.11,7.04
2751,2023-10-30 05:17:57,15.87,7.58
2752,2023-10-30 05:20:23,17.41,7.51
2753,2023-10-30 05:22:49,15.64,6.76
2754,2023-10-30 05:25:14,15.02,6.46
2755,2023-10-30 05:27:40,17.12,6.89
2756,2023-10-30 05:30:07,16.34,7.38
2757,2023-10-30 05:32:33,16.2,7.28
2758,2023-10-30 05:34:59,16.48,6.86
2759,2023-10-30 05:37:25,15.77,6.78
2760,2023-10-30 05:39:50,13.77,6.69
2761,2023-10-30 05:42:16,11.6,6.16
2762,2023-10-30 05:47:09,13.45,6.44
2763,2023-10-30 05:49:34,14.05,6.46
2764,2023-10-30 05:52:00,14.34,6.62
2765,2023-10-30 05:54:26,15.72,6.68
2766,2023-10-30 05:56:52,16.88,6.46
2767,2023-10-30 05:59:17,17.77,6.48
2768,2023-10-30 06:01:43,16.58,6.5
2769,2023-10-30 06:04:09,14.39,6.64
2770,2023-10-30 06:06:35,14.66,6.7
2771,2023-10-30 06:09:05,15.15,6.76
2772,2023-10-30 06:11:31,16.36,6.82
2773,2023-10-30 06:13:57,15.12,6.44
2774,2023-10-30 06:16:23,12.42,5.88
2775,2023-10-30 06:18:49,12.07,5.68
2776,2023-10-30 06:21:15,11.2,5.72
2777,2023-10-30 06:23:41,10.84,5.96
2778,2023-10-30 06:26:08,12.72,6.36
2779,2023-10-30 06:28:34,13.89,6.18
2780,2023-10-30 06:31:00,15.54,6.1
2781,2023-10-30 06:33:25,14.61,6.16
2782,2023-10-30 06:35:51,13.86,6.5
2783,2023-10-30 06:38:18,14.45,6.44
2784,2023-10-30 06:40:44,13.7,6.26
2785,2023-10-30 06:43:11,12.38,6.15
2786,2023-10-30 06:45:36,13.73,6.34
2787,2023-10-30 06:48:02,14.29,6.38
2788,2023-10-30 06:50:28,12.39,6.09
2789,2023-10-30 06:52:54,13.86,6.18
2790,2023-10-30 06:55:20,14.62,6.36
2791,2023-10-30 06:57:45,14.38,6.25
2792,2023-10-30 07:00:11,14.19,6.34
2793,2023-10-30 07:02:37,13.64,6.3
2794,2023-10-30 07:05:03,12.74,6.1
2795,2023-10-30 07:07:29,12.62,6.29
2796,2023-10-30 07:09:56,12.64,6.62
2797,2023-10-30 07:12:22,13.29,6.41
2798,2023-10-30 07:14:48,14.59,6.26
2799,2023-10-30 07:17:14,15.68,6.36
2800,2023-10-30 07:19:40,13.93,6.62
2801,2023-10-30 07:22:06,14.36,6.68
2802,2023-10-30 07:24:32,17.04,6.25
2803,2023-10-30 07:29:24,15.21,6.05
2804,2023-10-30 07:31:49,13.62,6.42
2805,2023-10-30 07:34:15,12.44,6.19
2806,2023-10-30 07:39:06,14.57,6.7
2807,2023-10-30 07:41:33,14.76,6.89
2808,2023-10-30 07:43:59,13.44,6.65
2809,2023-10-30 07:46:25,13.59,6.26
2810,2023-10-30 07:51:17,14.72,6.35
2811,2023-10-30 07:53:43,11.26,5.89
2812,2023-10-30 07:56:09,13.68,6.06
2813,2023-10-30 07:58:35,17.41,6.6
2814,2023-10-30 08:03:27,15.43,6.62
2815,2023-10-30 08:05:53,14.12,6.03
2816,2023-10-30 08:08:19,16.16,6.14
2817,2023-10-30 08:10:48,17.75,6.21
2818,2023-10-30 08:13:14,14.98,5.82
2819,2023-10-30 08:15:40,14.59,6.08
2820,2023-10-30 08:18:06,13.09,6.21
2821,2023-10-30 08:20:31,11.64,6.08
2822,2023-10-30 08:22:57,12.66,6.12
2823,2023-10-30 08:25:24,14.2,6.22
2824,2023-10-30 08:27:50,14.36,6.34
2825,2023-10-30 08:30:18,15.75,6.26
2826,2023-10-30 08:32:44,15.19,6.05
2827,2023-10-30 08:35:10,12.66,6.08
2828,2023-10-30 08:37:36,15.26,6.42
2829,2023-10-30 08:40:02,15.9,6.02
2830,2023-10-30 08:42:28,12.86,5.86
2831,2023-10-30 08:44:54,11.44,5.61
2832,2023-10-30 08:47:20,11.96,5.65
2833,2023-10-30 08:49:46,12.06,5.82
2834,2023-10-30 08:52:12,10.67,5.52
2835,2023-10-30 08:54:38,10.88,5.65
2836,2023-10-30 08:57:04,13.92,5.72
2837,2023-10-30 08:59:30,13.37,5.71
2838,2023-10-30 09:01:56,12.66,5.81
2839,2023-10-30 09:04:22,12.3,5.48
2840,2023-10-30 09:06:49,9.46,4.99
2841,2023-10-30 09:09:15,10.76,5.36
2842,2023-10-30 09:11:43,14.68,5.81
2843,2023-10-30 09:14:09,14.55,5.36
2844,2023-10-30 09:16:35,13.48,5.38
2845,2023-10-30 09:21:27,14.87,5.98
2846,2023-10-30 09:23:54,12.95,5.84
2847,2023-10-30 09:26:20,11.92,5.61
2848,2023-10-30 09:28:49,10.16,5.14
2849,2023-10-30 09:31:15,11.0,5.34
2850,2023-10-30 09:33:43,13.88,5.96
2851,2023-10-30 09:36:09,14.24,5.7
2852,2023-10-30 09:41:01,12.91,5.02
2853,2023-10-30 09:43:27,12.61,5.07
2854,2023-10-30 09:45:53,11.88,5.09
2855,2023-10-30 09:48:19,10.55,5.2
2856,2023-10-30 09:50:46,12.16,5.11
2857,2023-10-30 09:53:12,13.82,5.43
2858,2023-10-30 09:55:39,12.45,5.74
2859,2023-10-30 09:58:06,13.69,5.43
2860,2023-10-30 10:00:32,13.59,5.52
2861,2023-10-30 10:03:01,12.92,5.59
2862,2023-10-30 10:05:28,13.8,5.43
2863,2023-10-30 10:07:56,13.45,4.92
2864,2023-10-30 10:10:22,11.05,5.38
2865,2023-10-30 10:15:13,11.85,5.36
2866,2023-10-30 10:17:39,11.81,5.1
2867,2023-10-30 10:20:05,12.06,4.7
2868,2023-10-30 10:22:31,13.73,4.8
2869,2023-10-30 10:27:29,11.83,4.53
2870,2023-10-30 10:29:55,11.68,4.53
2871,2023-10-30 10:34:47,10.32,4.69
2872,2023-10-30 10:37:13,11.24,4.89
2873,2023-10-30 10:39:38,12.05,4.81
2874,2023-10-30 10:42:04,10.98,4.75
2875,2023-10-30 10:44:31,10.0,4.95
2876,2023-10-30 10:46:57,13.1,4.99
2877,2023-10-30 10:49:24,13.39,4.86
2878,2023-10-30 10:51:50,11.22,4.38
2879,2023-10-30 10:54:17,10.09,4.37
2880,2023-10-30 10:56:43,10.02,4.0
2881,2023-10-30 10:59:09,9.97,4.03
2882,2023-10-30 11:01:35,8.03,3.84
2883,2023-10-30 11:04:01,7.75,3.88
2884,2023-10-30 11:08:52,8.38,3.95
2885,2023-10-30 11:11:19,8.2,4.05
2886,2023-10-30 11:13:44,11.1,4.44
2887,2023-10-30 11:16:11,10.01,4.07
2888,2023-10-30 11:18:37,7.62,3.68
2889,2023-10-30 11:21:04,8.13,3.71
2890,2023-10-30 11:23:30,8.61,3.88
2891,2023-10-30 11:28:21,11.14,4.11
2892,2023-10-30 11:30:47,12.32,4.16
2893,2023-10-30 11:33:14,11.18,4.15
2894,2023-10-30 11:35:40,9.7,4.16
2895,2023-10-30 11:38:07,10.81,4.35
2896,2023-10-30 11:42:59,10.56,4.14
2897,2023-10-30 11:45:29,9.41,4.15
2898,2023-10-30 11:47:55,8.38,4.32
2899,2023-10-30 11:50:22,9.43,4.43
2900,2023-10-30 11:52:49,11.81,4.31
2901,2023-10-30 11:55:17,11.02,4.3
2902,2023-10-30 11:57:45,9.8,4.31
2903,2023-10-30 12:00:13,9.63,4.16
2904,2023-10-30 12:02:40,9.94,4.02
2905,2023-10-30 12:05:06,9.63,3.95
2906,2023-10-30 12:07:33,11.5,4.16
2907,2023-10-30 12:10:00,10.66,3.9
2908,2023-10-30 12:14:54,12.34,4.34
2909,2023-10-30 12:17:20,11.92,4.25
2910,2023-10-30 12:19:46,10.5,4.27
2911,2023-10-30 12:22:31,11.46,4.62
2912,2023-10-30 12:24:57,11.08,4.54
2913,2023-10-30 12:27:25,11.02,4.55
2914,2023-10-30 12:29:54,11.66,4.57
2915,2023-10-30 12:34:52,12.02,4.85
2916,2023-10-30 12:37:19,13.22,4.81
2917,2023-10-30 12:39:46,12.53,4.24
2918,2023-10-30 12:42:19,9.73,3.65
2919,2023-10-30 12:44:46,8.98,4.15
2920,2023-10-30 12:47:14,9.22,4.47
2921,2023-10-30 12:49:40,9.88,4.53
2922,2023-10-30 12:52:08,10.59,4.31
2923,2023-10-30 12:54:37,8.85,3.86
2924,2023-10-30 12:57:09,9.18,4.05
2925,2023-10-30 12:59:47,12.8,4.34
2926,2023-10-30 13:05:02,14.42,4.69
2927,2023-10-30 13:07:31,15.33,4.72
2928,2023-10-30 13:10:04,12.74,4.38
2929,2023-10-30 13:15:28,12.32,4.03
2930,2023-10-30 13:18:12,9.94,4.06
2931,2023-10-30 13:20:40,8.78,4.35
2932,2023-10-30 13:23:09,9.5,4.53
2933,2023-10-30 13:28:18,16.0,5.95
2934,2023-10-30 13:30:44,13.84,5.49
2935,2023-10-30 13:33:17,9.96,4.58
2936,2023-10-30 13:38:10,12.38,4.13
2937,2023-10-30 13:40:37,10.78,4.03
2938,2023-10-30 13:43:05,8.56,3.88
2939,2023-10-30 13:45:32,8.72,3.92
2940,2023-10-30 13:48:05,9.55,3.89
2941,2023-10-30 13:50:35,11.81,4.36
2942,2023-10-30 13:53:07,10.67,4.14
2943,2023-10-30 13:55:34,7.81,3.7
2944,2023-10-30 13:58:01,9.55,4.14
2945,2023-10-30 14:02:55,7.64,3.72
2946,2023-10-30 14:05:21,8.71,3.78
2947,2023-10-30 14:07:49,10.46,4.08
2948,2023-10-30 14:10:15,9.88,4.01
2949,2023-10-30 14:12:43,8.69,3.58
